src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.102,172.16.40.180,161,51954,1651680413938,1651680413943,657,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680413944,1651680413949,649,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680413939,1651680413954,648,0,26656285
172.16.40.180,172.16.40.101,51954,161,1651680413955,1651680413960,646,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680413950,1651680413964,651,0,23773753
172.16.40.101,172.16.40.180,161,51954,1651680413962,1651680413968,666,0,26656285
172.16.40.180,172.16.40.102,51954,161,1651680413965,1651680413971,650,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680413968,1651680413973,651,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680413973,1651680413977,650,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680413978,1651680413983,646,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680413975,1651680413991,654,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680413985,1651680413992,672,0,23773753
172.16.40.180,172.16.40.101,51954,161,1651680413991,1651680413997,646,0,26323621
172.16.40.101,172.16.40.180,161,51954,1651680413999,1651680414007,648,0,26656285
172.16.40.180,172.16.40.102,51954,161,1651680413992,1651680414011,652,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414008,1651680414012,646,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680414012,1651680414018,652,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680414018,1651680414023,647,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414014,1651680414029,647,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414025,1651680414030,652,0,23773753
172.16.40.180,172.16.40.101,51954,161,1651680414030,1651680414036,667,0,26323621
172.16.40.101,172.16.40.180,161,51954,1651680414037,1651680414043,656,0,26656285
172.16.40.180,172.16.40.102,51954,161,1651680414030,1651680414044,645,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414043,1651680414050,648,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680414046,1651680414051,670,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680414051,1651680414057,655,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414051,1651680414057,647,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414058,1651680414063,653,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680414063,1651680414069,646,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414057,1651680414073,646,0,26323621
172.16.40.180,172.16.40.95,51954,161,1651680411060,1651680414081,651,0,5719006
172.16.40.101,172.16.40.180,161,51954,1651680414076,1651680414081,646,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414071,1651680414085,652,0,23773753
172.16.40.180,172.16.40.101,51954,161,1651680414082,1651680414091,667,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414086,1651680414094,647,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414093,1651680414098,657,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414096,1651680414101,668,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680414101,1651680414106,656,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414099,1651680414114,648,0,26323621
172.16.40.180,172.16.40.95,51954,161,1651680414081,1651680414117,649,0,5719006
172.16.40.101,172.16.40.180,161,51954,1651680414116,1651680414121,647,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414108,1651680414123,649,0,23773753
172.16.40.63,172.16.40.180,161,51954,1651680411084,1651680414130,1749,0,14591294
172.16.40.180,172.16.40.80,51954,161,1651680410779,1651680414130,2105,0,8731630
172.16.40.31,172.16.40.180,161,51954,1651680411881,1651680414131,2283,0,20529763
172.16.40.2,172.16.40.180,161,51954,1651680413774,1651680414133,1845,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414121,1651680414133,651,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414123,1651680414135,646,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414133,1651680414139,650,0,26323621
172.16.40.53,172.16.40.180,161,51954,1651680413870,1651680414141,1386,0,16331871
172.16.40.102,172.16.40.180,161,51954,1651680414136,1651680414141,648,0,23773753
172.16.40.180,172.16.40.31,51954,161,1651680414131,1651680414141,658,0,19252916
172.16.40.180,172.16.40.102,51954,161,1651680414141,1651680414154,646,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414139,1651680414154,646,0,26323621
172.16.40.101,172.16.40.180,161,51954,1651680414156,1651680414162,671,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414160,1651680414165,667,0,23773753
172.16.40.180,172.16.40.77,51954,161,1651680413666,1651680414171,665,0,26691042
172.16.40.29,172.16.40.180,161,51954,1651680413175,1651680414172,665,0,9848599
172.16.40.2,172.16.40.180,161,51954,1651680414133,1651680414172,668,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414162,1651680414172,652,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414166,1651680414176,651,0,23560157
172.16.40.102,172.16.40.180,161,51954,1651680414177,1651680414183,654,0,23773753
172.16.40.95,172.16.40.180,161,51954,1651680414124,1651680414184,647,0,5675354
172.16.40.2,172.16.40.180,161,51954,1651680414174,1651680414190,619,0,44873554
172.16.40.101,172.16.40.180,161,51954,1651680414174,1651680414190,648,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414190,1651680414193,671,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414191,1651680414197,647,0,26323621
172.16.40.2,172.16.40.180,161,51954,1651680414194,1651680414198,643,0,44873554
172.16.40.2,172.16.40.180,161,51954,1651680414198,1651680414201,640,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414183,1651680414203,646,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414198,1651680414204,647,0,26656285
172.16.40.180,172.16.40.2,51954,161,1651680414202,1651680414205,638,0,41211180
172.16.40.180,172.16.40.101,51954,161,1651680414204,1651680414209,645,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414205,1651680414210,642,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414205,1651680414210,648,0,23773753
172.16.40.180,172.16.40.2,51954,161,1651680414210,1651680414214,635,0,41211180
172.16.40.180,172.16.40.102,51954,161,1651680414210,1651680414215,646,0,23560157
172.16.40.36,172.16.40.180,161,51954,1651680411325,1651680414215,1757,0,9949602
172.16.40.101,172.16.40.180,161,51954,1651680414210,1651680414215,669,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414216,1651680414221,636,0,44873554
172.16.40.102,172.16.40.180,161,51954,1651680414217,1651680414222,647,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414221,1651680414224,631,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414223,1651680414228,668,0,23560157
172.16.40.2,172.16.40.180,161,51954,1651680414225,1651680414229,635,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414216,1651680414232,655,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414229,1651680414234,644,0,41211180
172.16.40.2,172.16.40.180,161,51954,1651680414235,1651680414239,635,0,44873554
172.16.40.101,172.16.40.180,161,51954,1651680414235,1651680414241,649,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414230,1651680414245,656,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414240,1651680414245,613,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414241,1651680414247,646,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414245,1651680414250,648,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414245,1651680414250,617,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414248,1651680414254,647,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414252,1651680414257,647,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414252,1651680414258,622,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414257,1651680414262,646,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414258,1651680414263,613,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414263,1651680414268,646,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414264,1651680414269,618,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414254,1651680414271,646,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414270,1651680414274,615,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414272,1651680414278,667,0,26656285
172.16.40.180,172.16.40.95,51954,161,1651680414185,1651680414281,668,0,5719006
172.16.40.2,172.16.40.180,161,51954,1651680414276,1651680414281,615,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414278,1651680414283,656,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414269,1651680414284,668,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414281,1651680414288,615,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414285,1651680414291,657,0,23773753
172.16.40.101,172.16.40.180,161,51954,1651680414285,1651680414291,649,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414289,1651680414295,636,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414291,1651680414296,652,0,23560157
172.16.40.180,172.16.40.101,51954,161,1651680414291,1651680414297,646,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414295,1651680414300,624,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414298,1651680414304,649,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414304,1651680414311,621,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414304,1651680414311,652,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414298,1651680414321,648,0,26656285
172.16.40.180,172.16.40.2,51954,161,1651680414311,1651680414321,619,0,41211180
172.16.40.180,172.16.40.101,51954,161,1651680414321,1651680414328,646,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680414323,1651680414328,647,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414322,1651680414329,620,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414328,1651680414334,667,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414329,1651680414337,666,0,26656285
172.16.40.180,172.16.40.2,51954,161,1651680414330,1651680414337,619,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414335,1651680414341,657,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414339,1651680414344,634,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414342,1651680414347,649,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414344,1651680414349,627,0,41211180
172.16.40.180,172.16.40.101,51954,161,1651680414337,1651680414353,651,0,26323621
172.16.40.2,172.16.40.180,161,51954,1651680414350,1651680414355,628,0,44873554
172.16.40.95,172.16.40.180,161,51954,1651680414286,1651680414357,656,0,5675354
172.16.40.180,172.16.40.2,51954,161,1651680414355,1651680414361,623,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414355,1651680414362,654,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414349,1651680414365,652,0,23773753
172.16.40.180,172.16.40.101,51954,161,1651680414362,1651680414367,646,0,26323621
172.16.40.2,172.16.40.180,161,51954,1651680414363,1651680414368,629,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414365,1651680414370,650,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414368,1651680414373,619,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414369,1651680414375,648,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414372,1651680414377,651,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680414377,1651680414382,646,0,23560157
172.16.40.2,172.16.40.180,161,51954,1651680414374,1651680414386,630,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414375,1651680414393,646,0,26323621
172.16.40.101,172.16.40.180,161,51954,1651680414394,1651680414399,647,0,26656285
172.16.40.180,172.16.40.2,51954,161,1651680414391,1651680414402,618,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414384,1651680414404,672,0,23773753
172.16.40.180,172.16.40.101,51954,161,1651680414399,1651680414404,667,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414404,1651680414410,652,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414406,1651680414413,656,0,26656285
172.16.40.180,172.16.40.61,51954,161,1651680413706,1651680414416,2097,0,9194000
172.16.40.102,172.16.40.180,161,51954,1651680414411,1651680414416,652,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414406,1651680414417,621,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414413,1651680414419,648,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414417,1651680414422,647,0,23560157
172.16.40.102,172.16.40.180,161,51954,1651680414423,1651680414429,653,0,23773753
172.16.40.180,172.16.40.2,51954,161,1651680414417,1651680414429,619,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414431,1651680414437,647,0,26656285
172.16.40.180,172.16.40.101,51954,161,1651680414437,1651680414443,646,0,26323621
172.16.40.2,172.16.40.180,161,51954,1651680414432,1651680414443,620,0,44873554
172.16.40.180,172.16.40.102,51954,161,1651680414429,1651680414444,645,0,23560157
172.16.40.101,172.16.40.180,161,51954,1651680414444,1651680414449,646,0,26656285
172.16.40.102,172.16.40.180,161,51954,1651680414445,1651680414450,670,0,23773753
172.16.40.180,172.16.40.2,51954,161,1651680414444,1651680414455,622,0,41211180
172.16.40.180,172.16.40.101,51954,161,1651680414449,1651680414455,668,0,26323621
172.16.40.180,172.16.40.102,51954,161,1651680414450,1651680414455,655,0,23560157
172.16.40.180,172.16.40.95,51954,161,1651680414357,1651680414457,654,0,5719006
172.16.40.102,172.16.40.180,161,51954,1651680414457,1651680414462,654,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414458,1651680414465,634,0,44873554
172.16.40.1,172.16.40.180,161,51954,1651680413768,1651680414470,2315,1,44875729
172.16.40.180,172.16.40.1,51954,161,1651680414471,1651680414472,689,1,44874052
172.16.40.180,172.16.40.91,51954,161,1651680409069,1651680414473,2185,0,9044892
172.16.40.180,172.16.40.1,51954,161,1651680414472,1651680414473,687,1,44874052
172.16.40.180,172.16.40.102,51954,161,1651680414462,1651680414473,646,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414465,1651680414477,627,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414457,1651680414479,657,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414478,1651680414483,619,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414479,1651680414484,648,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414483,1651680414488,617,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414483,1651680414488,652,0,23773753
172.16.40.101,172.16.40.180,161,51954,1651680414486,1651680414491,647,0,26656285
172.16.40.180,172.16.40.102,51954,161,1651680414488,1651680414494,646,0,23560157
172.16.40.2,172.16.40.180,161,51954,1651680414489,1651680414494,616,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414491,1651680414497,647,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414494,1651680414499,616,0,41211180
172.16.40.102,172.16.40.180,161,51954,1651680414495,1651680414501,668,0,23773753
172.16.40.2,172.16.40.180,161,51954,1651680414500,1651680414505,616,0,44873554
172.16.40.180,172.16.40.245,51954,161,1651680413367,1651680414506,1385,0,10782398
172.16.40.96,172.16.40.180,161,51954,1651680413492,1651680414507,1374,0,6532321
172.16.40.180,172.16.40.102,51954,161,1651680414501,1651680414510,656,0,23560157
172.16.40.180,172.16.40.2,51954,161,1651680414505,1651680414512,633,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414498,1651680414513,646,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414513,1651680414518,618,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414514,1651680414520,667,0,26323621
172.16.40.180,172.16.40.2,51954,161,1651680414518,1651680414523,618,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414521,1651680414526,657,0,26656285
172.16.40.2,172.16.40.180,161,51954,1651680414524,1651680414529,616,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414526,1651680414532,648,0,26323621
172.16.40.102,172.16.40.180,161,51954,1651680414524,1651680414533,649,0,23773753
172.16.40.180,172.16.40.2,51954,161,1651680414529,1651680414534,616,0,41211180
172.16.40.101,172.16.40.180,161,51954,1651680414533,1651680414539,647,0,26656285
172.16.40.180,172.16.40.102,51954,161,1651680414533,1651680414540,646,0,23560157
172.16.40.2,172.16.40.180,161,51954,1651680414536,1651680414540,616,0,44873554
172.16.40.180,172.16.40.2,51954,161,1651680414540,1651680414545,638,0,41211180
172.16.40.2,172.16.40.180,161,51954,1651680414547,1651680414552,629,0,44873554
172.16.40.180,172.16.40.101,51954,161,1651680414539,1651680414554,647,0,26323621
